employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
64867,Procurement,2,1,69.0,0
32852,Operations,1,2,58.0,0
13057,Sales & Marketing,2,10,48.0,0
11018,Technology,4,3,81.0,0
75551,Procurement,1,7,72.0,0
32188,HR,1,18,54.0,0
46649,Procurement,2,5,68.0,0
42337,Sales & Marketing,1,2,53.0,0
74185,Operations,1,5,56.0,1
31815,Technology,1,1,75.0,0
20762,Procurement,1,3,68.0,0
11384,Sales & Marketing,1,6,53.0,0
60806,Technology,1,7,81.0,0
47107,Operations,1,10,63.0,0
60666,Analytics,1,2,86.0,0
72392,Legal,1,2,,0
40510,Operations,1,9,57.0,0
68109,HR,1,1,48.0,0
57432,Technology,2,1,83.0,0
19711,Operations,1,10,,0
10994,Operations,1,11,56.0,0
4463,Technology,3,2,78.0,0
49702,Sales & Marketing,1,17,54.0,0
29874,Sales & Marketing,2,16,49.0,0
66374,Sales & Marketing,1,6,52.0,0
55365,Operations,1,2,62.0,0
68585,HR,1,6,47.0,0
44270,Operations,1,5,62.0,0
19222,Sales & Marketing,2,2,48.0,0
9663,HR,1,2,47.0,0
28043,Sales & Marketing,4,4,49.0,0
32923,Analytics,1,5,87.0,0
8109,Finance,2,4,,0
44547,Operations,1,3,62.0,0
19482,Analytics,1,7,84.0,0
42468,Technology,1,5,80.0,0
22636,Technology,1,3,78.0,0
19614,Finance,1,2,59.0,0
49866,Sales & Marketing,1,6,95.0,1
63778,Operations,1,6,52.0,0
38313,Technology,1,6,80.0,1
75048,Legal,1,1,57.0,0
24819,Procurement,1,5,74.0,0
77187,Operations,1,7,,0
468,Operations,1,2,60.0,0
38681,Sales & Marketing,3,5,46.0,0
36299,Analytics,1,7,86.0,0
10439,Sales & Marketing,1,5,53.0,0
52603,Operations,1,5,60.0,0
31981,Technology,1,9,77.0,0
20147,Operations,1,10,56.0,0
46754,Technology,1,7,80.0,0
26194,Technology,1,23,83.0,0
39459,Sales & Marketing,1,7,50.0,0
35145,HR,1,1,52.0,0
25773,Analytics,1,5,87.0,0
43495,Procurement,1,2,70.0,0
4553,Technology,1,4,83.0,0
2344,Procurement,1,3,68.0,0
3828,Technology,1,6,79.0,0
45104,Sales & Marketing,1,1,49.0,0
8034,HR,1,6,48.0,0
44343,Finance,1,7,56.0,0
5037,HR,1,7,48.0,1
7243,Finance,1,8,58.0,0
19022,Technology,2,2,79.0,0
16725,Operations,1,6,65.0,0
74723,Sales & Marketing,2,3,51.0,0
52809,Sales & Marketing,1,9,50.0,0
18044,Operations,1,1,60.0,0
65034,Analytics,1,5,87.0,0
24969,Procurement,1,5,69.0,0
33657,Operations,1,4,62.0,0
38703,Sales & Marketing,1,1,51.0,0
44942,Operations,1,10,60.0,0
65461,Sales & Marketing,1,6,49.0,0
26593,Operations,2,1,57.0,1
70542,Operations,1,5,60.0,0
49395,Sales & Marketing,1,7,52.0,0
41105,Operations,1,11,57.0,0
60217,Sales & Marketing,1,2,50.0,0
40888,Analytics,1,8,86.0,0
74606,Finance,1,6,,0
50762,R&D,1,2,81.0,0
62621,Sales & Marketing,1,3,46.0,0
43350,Procurement,1,8,68.0,0
64680,Sales & Marketing,1,4,50.0,0
66413,Sales & Marketing,1,3,49.0,0
55844,Procurement,1,11,72.0,0
54247,Sales & Marketing,1,3,49.0,0
62017,HR,1,1,49.0,0
32594,Sales & Marketing,1,13,49.0,0
47707,Sales & Marketing,2,3,46.0,1
34289,Procurement,1,3,66.0,0
19103,Sales & Marketing,3,6,49.0,0
58350,Operations,1,5,57.0,0
22954,Sales & Marketing,3,6,50.0,0
78016,Sales & Marketing,1,5,47.0,0
22340,Sales & Marketing,1,4,47.0,0
52789,Sales & Marketing,1,10,50.0,0
77627,Analytics,1,8,82.0,0
53281,Sales & Marketing,1,29,48.0,0
75670,Operations,1,3,56.0,0
33624,Sales & Marketing,1,8,54.0,0
31375,Technology,1,4,91.0,1
13216,Sales & Marketing,1,6,47.0,0
10303,Sales & Marketing,1,8,47.0,0
30257,R&D,2,20,86.0,0
47882,Sales & Marketing,1,2,50.0,1
33811,Operations,1,12,64.0,0
37506,Sales & Marketing,1,7,52.0,0
75443,Sales & Marketing,1,6,48.0,0
61714,Sales & Marketing,1,1,48.0,0
4642,Analytics,2,4,89.0,0
28584,Sales & Marketing,1,2,49.0,0
14991,Technology,1,2,80.0,0
62578,Analytics,1,5,81.0,0
56207,Operations,1,9,64.0,0
53162,Technology,1,7,79.0,1
25323,Procurement,1,5,66.0,0
24150,Operations,1,12,58.0,0
9199,Operations,1,15,55.0,0
23079,Finance,1,7,70.0,1
13243,HR,1,5,46.0,0
18331,Sales & Marketing,2,3,50.0,0
65468,Operations,3,7,62.0,0
24648,HR,1,26,55.0,0
23380,Sales & Marketing,1,4,52.0,0
51722,Operations,2,5,62.0,0
54318,Procurement,1,18,70.0,0
2740,Sales & Marketing,1,2,50.0,0
2707,Technology,1,7,79.0,0
49280,Operations,1,1,58.0,0
75818,Analytics,1,2,88.0,0
56258,Technology,1,3,80.0,0
70519,Finance,2,7,59.0,0
70476,Operations,1,8,62.0,1
33083,Sales & Marketing,2,1,50.0,0
166,Procurement,1,18,73.0,0
71827,Sales & Marketing,1,2,50.0,0
60099,Sales & Marketing,1,1,50.0,0
75667,Sales & Marketing,1,5,,1
43226,Analytics,1,1,81.0,0
50725,Procurement,1,4,69.0,0
46461,Sales & Marketing,3,17,53.0,0
61171,Operations,1,6,64.0,0
24605,Operations,1,3,63.0,0
2664,Sales & Marketing,2,1,50.0,0
12179,Analytics,2,4,84.0,0
8076,Sales & Marketing,1,10,51.0,0
51836,Finance,1,6,65.0,0
71441,Technology,2,1,79.0,0
26688,Finance,1,5,,0
29603,HR,1,5,50.0,0
32969,Sales & Marketing,1,2,77.0,1
67840,Procurement,1,5,66.0,0
1137,Sales & Marketing,1,6,50.0,0
62078,Sales & Marketing,1,3,47.0,0
40012,Operations,1,2,57.0,0
16388,Operations,1,1,,0
5384,Operations,2,2,,0
60349,Procurement,3,2,71.0,0
54185,Finance,1,1,57.0,0
29395,Procurement,3,4,65.0,0
45513,Technology,5,4,80.0,0
50365,Sales & Marketing,1,19,50.0,0
68176,Sales & Marketing,1,3,52.0,1
7343,Analytics,1,1,83.0,0
48141,Procurement,1,1,67.0,0
30187,Sales & Marketing,1,5,48.0,0
3236,Procurement,1,5,66.0,0
4915,Operations,1,20,59.0,1
60346,Operations,1,10,58.0,0
31011,Operations,1,15,60.0,0
144,Sales & Marketing,1,3,54.0,0
36733,Legal,1,3,56.0,0
36968,Sales & Marketing,2,2,,0
6805,Legal,1,1,56.0,0
34113,Legal,1,7,59.0,0
43598,Technology,1,5,77.0,0
59476,Operations,1,11,56.0,0
31033,Technology,1,4,78.0,0
24485,Technology,1,3,80.0,0
75092,Sales & Marketing,1,5,46.0,1
27376,Operations,1,15,64.0,0
30486,Finance,1,2,60.0,0
58085,Procurement,2,5,74.0,0
41354,Technology,1,6,77.0,0
4225,Legal,1,6,58.0,0
10624,Procurement,1,5,69.0,0
7870,Finance,2,4,59.0,0
75202,Sales & Marketing,2,16,51.0,0
66597,Analytics,2,7,84.0,0
71985,Analytics,2,34,87.0,1
54327,Operations,2,3,59.0,0
69760,Finance,2,2,,0
46063,Sales & Marketing,1,6,50.0,0
9008,Sales & Marketing,1,2,52.0,0
61212,Operations,1,12,58.0,0
25647,Sales & Marketing,1,4,47.0,0
77910,Sales & Marketing,1,5,54.0,0
9420,Procurement,1,5,73.0,0
71259,Operations,1,13,55.0,0
13456,Sales & Marketing,1,6,49.0,0
14711,Technology,2,7,80.0,0
40631,Sales & Marketing,1,12,50.0,1
3563,Operations,1,7,,0
69630,Technology,1,4,78.0,0
3755,Analytics,1,3,84.0,0
60564,Operations,1,9,58.0,0
6867,Procurement,1,3,81.0,1
56403,Sales & Marketing,1,10,50.0,0
39815,Technology,1,3,78.0,0
29628,HR,1,7,50.0,1
64817,Technology,2,4,79.0,0
13818,Sales & Marketing,1,22,48.0,0
16076,Sales & Marketing,1,7,54.0,0
72453,Sales & Marketing,1,5,52.0,0
11919,Sales & Marketing,1,1,46.0,0
37074,HR,1,6,48.0,0
12189,Procurement,1,4,69.0,0
67331,Sales & Marketing,2,2,50.0,0
31827,Procurement,1,7,71.0,0
76276,Sales & Marketing,1,2,55.0,0
8144,Sales & Marketing,1,7,46.0,0
11215,Technology,1,3,80.0,0
52106,Sales & Marketing,1,6,51.0,0
47315,Procurement,1,3,70.0,0
52320,Procurement,1,1,71.0,0
2416,Finance,1,6,62.0,0
56752,Procurement,1,3,66.0,0
31050,Technology,1,2,79.0,0
27300,Sales & Marketing,3,5,51.0,0
41251,Analytics,2,3,82.0,0
30303,Sales & Marketing,1,18,50.0,0
47677,Procurement,1,8,67.0,0
16562,Technology,2,7,81.0,0
65312,Sales & Marketing,1,9,47.0,0
46332,Procurement,1,1,72.0,0
42054,Operations,1,11,,0
25685,Operations,1,1,53.0,0
14848,Operations,1,14,,0
34872,Sales & Marketing,1,9,54.0,0
12932,Sales & Marketing,1,6,89.0,1
18441,Operations,1,3,60.0,0
48904,Analytics,2,1,83.0,0
75592,Operations,1,10,63.0,0
72077,Procurement,1,9,70.0,0
52981,Technology,2,5,93.0,1
35455,Operations,1,8,56.0,1
5554,R&D,1,5,83.0,0
46861,Sales & Marketing,1,2,60.0,1
57007,HR,1,5,50.0,0
66003,Procurement,1,5,70.0,0
56548,Sales & Marketing,2,7,47.0,0
49537,Procurement,1,11,69.0,0
47955,Procurement,1,13,72.0,0
54534,Sales & Marketing,2,4,50.0,0
71256,Legal,1,6,57.0,0
20512,Analytics,1,1,87.0,0
64198,Technology,2,2,85.0,0
37660,Operations,1,4,54.0,0
76098,R&D,2,2,87.0,0
40171,Operations,1,1,59.0,0
15900,Analytics,1,16,86.0,0
41332,Sales & Marketing,1,26,48.0,0
53791,Technology,1,17,84.0,0
24683,Operations,1,6,63.0,0
47615,Operations,1,7,57.0,0
39989,Sales & Marketing,1,10,50.0,0
53664,Technology,1,6,81.0,0
43200,HR,1,5,49.0,0
68249,Procurement,1,7,67.0,0
28417,Procurement,1,7,66.0,0
29079,HR,1,8,51.0,0
45580,Sales & Marketing,2,10,65.0,1
69116,Operations,2,6,,0
30733,Sales & Marketing,1,15,48.0,0
25098,Procurement,2,3,67.0,0
41818,Legal,1,5,65.0,0
46871,Operations,1,8,,0
6602,Sales & Marketing,1,10,51.0,0
36408,Procurement,1,4,66.0,0
63767,R&D,1,4,81.0,0
72974,Sales & Marketing,1,9,54.0,0
25813,Operations,2,6,90.0,1
13473,Analytics,2,5,85.0,0
3045,HR,1,3,52.0,0
23401,Operations,2,2,56.0,0
38937,Sales & Marketing,1,6,50.0,0
48620,Operations,1,6,57.0,0
30715,Technology,1,5,78.0,0
13653,Sales & Marketing,1,7,51.0,0
17340,Sales & Marketing,1,6,49.0,0
48835,Operations,1,16,60.0,0
23180,Operations,1,9,58.0,0
51323,Operations,1,4,57.0,1
47235,Analytics,1,14,83.0,0
50716,Operations,2,3,,0
42101,Operations,1,7,57.0,0
38182,Procurement,1,3,70.0,0
74323,Operations,3,1,63.0,0
56586,Sales & Marketing,1,13,52.0,0
24794,Procurement,2,19,73.0,0
65029,Sales & Marketing,2,5,47.0,0
58324,Technology,1,6,77.0,0
77820,Operations,1,7,99.0,1
50736,Sales & Marketing,1,7,50.0,0
51913,Procurement,2,4,67.0,0
29869,Procurement,2,6,71.0,0
13999,Operations,2,9,62.0,0
35891,Operations,1,8,,0
24971,Sales & Marketing,1,3,63.0,1
72952,Analytics,1,1,81.0,0
8001,Procurement,1,2,69.0,0
61575,Sales & Marketing,1,3,48.0,0
8562,Operations,1,8,58.0,0
56205,Legal,1,2,63.0,0
2225,Procurement,2,1,72.0,0
18944,Sales & Marketing,1,3,52.0,0
9185,Procurement,1,3,68.0,0
66229,HR,1,5,51.0,0
3971,Sales & Marketing,1,9,55.0,0
14409,Sales & Marketing,1,10,47.0,0
45891,Procurement,1,4,67.0,0
6864,HR,1,1,47.0,0
41310,Operations,1,4,59.0,0
65022,Procurement,1,4,67.0,0
69218,Analytics,1,11,85.0,0
28340,Procurement,1,4,69.0,0
34911,R&D,1,1,87.0,0
15488,Operations,1,1,60.0,0
32350,Procurement,2,8,74.0,0
73088,Sales & Marketing,1,3,51.0,0
41787,HR,1,1,51.0,0
21677,Technology,2,2,79.0,0
15530,Operations,1,16,59.0,0
9872,Sales & Marketing,2,8,49.0,0
27432,Technology,1,3,81.0,0
68973,Analytics,1,1,86.0,0
31654,Analytics,1,3,82.0,0
71937,Procurement,1,3,70.0,0
42603,Analytics,1,3,87.0,0
65346,Sales & Marketing,2,8,51.0,0
13585,Technology,3,10,82.0,0
71788,Technology,1,2,80.0,0
2570,Analytics,1,4,82.0,0
69407,Sales & Marketing,1,6,51.0,0
31669,Sales & Marketing,1,3,51.0,0
31957,Operations,1,2,58.0,0
13017,Sales & Marketing,3,19,49.0,0
10095,Finance,2,3,56.0,0
48568,Sales & Marketing,4,5,53.0,0
69952,Sales & Marketing,1,5,51.0,0
72791,Sales & Marketing,2,1,49.0,0
18833,Technology,1,4,78.0,0
49703,Technology,2,8,84.0,1
10228,Technology,2,9,85.0,0
71331,Procurement,1,3,69.0,0
7054,Technology,1,3,85.0,1
24488,Operations,1,2,60.0,0
66594,Sales & Marketing,1,3,50.0,0
1477,R&D,1,4,88.0,0
61456,Sales & Marketing,1,5,51.0,0
31575,Procurement,1,6,67.0,0
7138,Operations,1,8,58.0,0
33248,Operations,1,6,58.0,0
58095,Technology,1,14,79.0,1
58321,Technology,1,7,81.0,0
73843,Sales & Marketing,1,19,49.0,0
5363,Sales & Marketing,1,1,49.0,0
26308,Procurement,2,1,74.0,0
23510,Finance,1,9,65.0,0
8510,Operations,1,5,62.0,1
42578,Sales & Marketing,1,9,46.0,0
2764,Finance,2,2,59.0,0
36146,Procurement,1,15,70.0,0
32289,Sales & Marketing,1,1,46.0,0
5476,Analytics,1,2,82.0,0
41379,Procurement,1,5,69.0,0
43193,Technology,1,6,80.0,0
46383,Sales & Marketing,1,7,48.0,0
59020,Analytics,1,4,81.0,0
68799,Operations,1,2,59.0,0
70859,Operations,2,6,,0
14930,Technology,1,3,78.0,0
57803,Procurement,1,11,71.0,0
22913,Sales & Marketing,1,10,49.0,0
63378,Procurement,1,9,72.0,1
57364,Sales & Marketing,1,13,49.0,0
45205,Procurement,2,4,65.0,0
12569,Procurement,1,6,72.0,0
63261,Operations,3,3,56.0,1
44174,Sales & Marketing,3,8,55.0,0
25927,Analytics,1,2,86.0,0
53114,Sales & Marketing,2,17,49.0,0
56028,Technology,1,10,83.0,0
24815,Sales & Marketing,1,4,46.0,0
28907,Operations,1,6,60.0,0
21973,Technology,1,1,77.0,0
71777,Sales & Marketing,1,4,48.0,0
291,Operations,1,4,64.0,0
46485,Analytics,1,4,87.0,0
45805,Legal,1,23,60.0,0
53576,Sales & Marketing,1,1,53.0,0
43699,Operations,1,11,65.0,0
13031,Sales & Marketing,1,7,50.0,0
57544,Technology,1,5,80.0,0
25434,Technology,1,1,81.0,0
75485,Sales & Marketing,1,2,46.0,0
50568,Sales & Marketing,1,8,47.0,0
66169,Operations,1,1,56.0,0
2037,Procurement,1,4,65.0,0
53809,Procurement,1,2,71.0,0
24983,Finance,1,2,60.0,0
73163,Procurement,1,4,72.0,0
25232,Sales & Marketing,1,11,50.0,0
71664,Procurement,1,3,69.0,0
43188,Sales & Marketing,1,2,48.0,0
62083,Procurement,1,12,69.0,0
66833,Operations,2,2,64.0,0
54715,Procurement,1,10,70.0,0
35471,Operations,1,10,58.0,0
46504,Analytics,1,2,83.0,0
70082,Operations,1,3,59.0,0
18786,Operations,1,2,63.0,0
77991,Sales & Marketing,1,3,49.0,0
67620,Operations,1,9,54.0,0
34458,HR,1,7,51.0,0
3392,Procurement,1,10,69.0,0
75852,Sales & Marketing,1,1,49.0,0
28499,Technology,1,8,76.0,0
66659,Operations,1,9,57.0,0
71234,Sales & Marketing,1,10,47.0,0
63290,Sales & Marketing,2,4,51.0,0
4000,Technology,1,1,88.0,1
42528,Operations,1,9,,0
68898,Procurement,1,5,69.0,0
64192,Analytics,2,4,84.0,0
20073,Operations,1,7,66.0,0
12123,Sales & Marketing,1,2,49.0,0
24495,Sales & Marketing,1,7,50.0,0
4359,Operations,1,5,60.0,0
23639,Operations,1,5,,0
34511,Operations,1,12,64.0,0
53661,Technology,1,22,72.0,0
37024,Sales & Marketing,1,2,50.0,0
64088,Sales & Marketing,1,4,53.0,0
10196,Sales & Marketing,1,2,55.0,0
58900,Finance,1,6,59.0,0
51541,Operations,3,1,,1
23451,Sales & Marketing,1,15,49.0,0
23980,Technology,1,7,79.0,0
11711,Finance,2,8,60.0,0
60372,Finance,1,1,75.0,1
35839,Procurement,2,4,69.0,0
10110,Operations,1,3,58.0,1
11287,Operations,1,6,60.0,1
59188,Sales & Marketing,1,2,48.0,0
39070,Analytics,1,2,80.0,0
49134,Finance,4,1,60.0,0
35435,Sales & Marketing,1,5,50.0,0
33568,Technology,1,3,81.0,0
17745,Operations,2,3,59.0,0
47134,Operations,1,2,60.0,0
66401,Procurement,1,9,65.0,0
19254,Operations,2,17,58.0,0
49290,Sales & Marketing,1,2,48.0,0
77878,Operations,1,10,60.0,0
17471,Operations,1,3,58.0,0
18313,Analytics,2,5,82.0,1
54649,Sales & Marketing,1,6,48.0,0
8999,Sales & Marketing,1,18,49.0,0
52982,Analytics,1,6,85.0,0
69280,Technology,2,4,83.0,1
32351,Sales & Marketing,1,2,51.0,0
57196,Sales & Marketing,1,11,96.0,1
60255,Technology,2,3,83.0,0
16358,Sales & Marketing,1,2,52.0,0
77842,Analytics,1,8,89.0,0
29888,Sales & Marketing,1,2,51.0,0
49019,Sales & Marketing,1,12,48.0,0
27318,Procurement,1,10,70.0,0
45159,Technology,1,3,78.0,1
2442,Analytics,3,3,85.0,0
54837,Technology,1,8,80.0,0
44814,Operations,1,6,,0
70198,Operations,1,11,59.0,0
6707,R&D,2,7,85.0,0
67512,Operations,1,2,60.0,0
15984,Analytics,2,17,82.0,0
2952,Analytics,1,4,87.0,1
48053,Sales & Marketing,2,5,51.0,0
50759,Finance,2,4,60.0,0
7809,Operations,1,2,,0
13891,Operations,1,2,60.0,0
6806,Operations,3,10,60.0,0
64210,HR,2,7,50.0,0
21206,Sales & Marketing,1,14,46.0,0
67927,Sales & Marketing,1,5,50.0,0
9078,Procurement,1,5,73.0,0
74271,Sales & Marketing,1,7,47.0,0
16820,Analytics,2,6,91.0,1
36143,Analytics,1,3,88.0,0
9652,Sales & Marketing,3,1,52.0,0
69750,Analytics,1,7,83.0,0
10755,Operations,1,4,94.0,1
54155,Analytics,1,11,83.0,0
38057,Sales & Marketing,1,4,50.0,0
29561,Sales & Marketing,1,12,49.0,0
11303,R&D,1,5,84.0,0
52078,Operations,1,5,57.0,0
44931,Sales & Marketing,1,5,50.0,0
29492,Technology,1,4,76.0,0
65344,Sales & Marketing,1,4,49.0,0
42975,Operations,1,2,58.0,0
13065,Procurement,1,6,69.0,0
77934,Analytics,1,10,85.0,0
26877,Analytics,1,3,85.0,0
35488,Sales & Marketing,1,4,51.0,0
47850,Operations,1,2,56.0,0
58178,Analytics,1,6,84.0,0
56720,Sales & Marketing,1,3,49.0,0
49037,Procurement,1,5,71.0,0
21737,Technology,1,2,77.0,0
20442,Operations,1,11,59.0,0
23565,Finance,1,4,60.0,0
61258,Analytics,1,4,84.0,0
44694,Sales & Marketing,1,4,52.0,0
27995,Sales & Marketing,1,7,51.0,0
38449,Operations,1,9,,0
36520,Operations,1,8,59.0,0
50990,Operations,2,2,62.0,0
30838,Technology,1,5,79.0,0
21534,Technology,1,2,97.0,1
60781,Technology,1,6,73.0,0
40519,Operations,2,2,57.0,0
76214,Sales & Marketing,1,7,48.0,0
75719,Sales & Marketing,1,7,49.0,0
27280,Operations,2,4,51.0,0
13798,HR,1,2,50.0,0
47526,Sales & Marketing,1,6,50.0,0
12143,HR,1,3,52.0,0
26582,Operations,2,5,57.0,0
71761,Technology,1,3,72.0,0
37285,Sales & Marketing,1,12,52.0,0
77946,Operations,1,6,59.0,0
8013,R&D,1,1,87.0,0
24174,Operations,1,2,59.0,0
39497,R&D,1,4,86.0,0
58850,Technology,1,2,76.0,0
66554,Sales & Marketing,1,22,47.0,0
42907,Procurement,1,12,76.0,0
32703,Sales & Marketing,1,2,48.0,0
45558,Sales & Marketing,1,3,49.0,0
22950,Operations,1,6,58.0,0
18248,Operations,1,9,59.0,1
72882,Sales & Marketing,1,4,53.0,0
52873,Technology,1,8,85.0,0
46241,Operations,2,5,60.0,0
32769,Procurement,1,3,66.0,0
54189,Sales & Marketing,1,4,50.0,0
17668,HR,1,5,46.0,0
41657,Operations,1,4,58.0,0
11847,Sales & Marketing,1,2,47.0,0
23506,Technology,1,2,80.0,0
34258,Sales & Marketing,1,1,49.0,0
66335,Procurement,1,2,66.0,0
60274,Sales & Marketing,1,6,49.0,0
37509,Sales & Marketing,1,1,48.0,0
65990,Sales & Marketing,1,1,46.0,0
2576,Analytics,1,8,88.0,0
47468,Legal,1,7,63.0,0
37755,Analytics,2,3,80.0,0
53873,Analytics,2,7,85.0,0
55022,Sales & Marketing,2,4,49.0,0
46742,Analytics,3,3,87.0,0
12512,Operations,1,7,57.0,0
2696,Operations,1,4,63.0,0
1538,Procurement,1,3,68.0,0
2794,Sales & Marketing,1,2,57.0,0
38092,Operations,1,3,,0
15134,Sales & Marketing,1,4,51.0,0
44961,Sales & Marketing,1,8,48.0,0
5096,Technology,1,4,81.0,0
67983,Technology,1,4,78.0,0
22539,Operations,1,11,56.0,0
3115,Operations,1,7,60.0,0
67547,Operations,1,4,56.0,0
72042,Sales & Marketing,2,7,48.0,0
57759,Analytics,1,5,87.0,0
44206,Sales & Marketing,1,3,47.0,0
24442,Sales & Marketing,1,19,50.0,0
36712,Sales & Marketing,2,8,48.0,0
70420,Sales & Marketing,1,18,47.0,0
47510,Sales & Marketing,1,19,49.0,0
1196,Analytics,1,3,83.0,0
49269,Analytics,2,10,81.0,1
67981,Operations,1,4,58.0,0
4292,Operations,1,4,59.0,0
30457,Analytics,1,4,83.0,0
12546,Sales & Marketing,1,2,,0
8010,Legal,1,2,57.0,0
69949,Technology,2,5,78.0,0
46992,Technology,1,3,76.0,1
71742,Operations,2,4,55.0,0
19584,Sales & Marketing,2,3,53.0,0
33371,Sales & Marketing,1,8,46.0,0
22754,Procurement,1,5,72.0,0
55964,Legal,1,7,60.0,0
54203,Sales & Marketing,5,7,49.0,0
37499,Sales & Marketing,1,2,52.0,0
45201,Operations,1,5,59.0,0
51630,Analytics,2,3,84.0,0
3981,Sales & Marketing,2,4,41.0,0
33665,R&D,2,2,86.0,0
3508,Analytics,1,6,86.0,0
44402,Operations,1,7,71.0,1
33156,Operations,1,2,62.0,0
5279,Operations,1,9,56.0,0
13105,Technology,1,1,77.0,0
24723,Finance,1,9,67.0,0
19705,Technology,1,9,78.0,0
77879,Analytics,2,7,85.0,0
70414,Sales & Marketing,1,5,52.0,0
69560,Procurement,1,4,73.0,0
26296,Technology,1,8,78.0,0
36500,Operations,2,10,62.0,0
16002,Operations,1,1,63.0,0
54374,Sales & Marketing,2,5,47.0,0
2255,Sales & Marketing,1,1,50.0,0
18383,Analytics,1,2,85.0,0
67343,HR,1,4,48.0,0
73873,Operations,1,7,62.0,0
69487,Sales & Marketing,2,10,50.0,0
42525,Sales & Marketing,2,7,49.0,0
4361,Procurement,1,6,73.0,0
70219,Finance,1,7,57.0,0
11040,Technology,1,3,78.0,0
63902,Analytics,1,2,88.0,1
46284,Procurement,1,17,67.0,0
9004,Sales & Marketing,4,2,,0
77260,Sales & Marketing,1,2,50.0,0
57787,Technology,1,3,80.0,0
3966,Procurement,1,2,69.0,1
53038,Sales & Marketing,2,4,49.0,0
20478,HR,1,9,49.0,0
30211,Procurement,2,6,65.0,0
50645,Procurement,1,8,74.0,0
26594,Operations,1,6,60.0,0
10660,Sales & Marketing,1,3,46.0,0
61722,Procurement,2,6,71.0,0
15672,Sales & Marketing,1,6,48.0,0
57003,R&D,2,2,88.0,0
26475,Technology,2,9,83.0,0
2754,Sales & Marketing,1,3,47.0,0
76290,Sales & Marketing,1,7,50.0,0
41508,Technology,1,1,84.0,0
21807,Operations,1,1,62.0,0
42176,Operations,1,7,,0
38081,Technology,1,4,80.0,0
6255,Analytics,2,5,79.0,0
67220,Sales & Marketing,1,18,52.0,0
40210,Technology,1,4,68.0,1
70228,Procurement,1,5,69.0,1
71384,Procurement,1,6,68.0,0
5720,Sales & Marketing,2,5,52.0,0
15566,Sales & Marketing,1,4,48.0,0
59777,Procurement,1,6,67.0,0
62685,Operations,1,9,58.0,0
52161,Sales & Marketing,1,8,66.0,1
55783,Analytics,1,4,86.0,0
65281,Technology,1,1,80.0,0
5667,Sales & Marketing,1,8,55.0,0
36974,Sales & Marketing,1,6,51.0,0
18344,Operations,2,10,59.0,0
22093,Technology,2,6,78.0,0
16057,Analytics,1,3,86.0,0
61205,Procurement,1,5,71.0,0
44889,Sales & Marketing,2,1,47.0,0
18656,Technology,1,6,83.0,0
69851,Technology,1,4,79.0,0
44999,Operations,1,4,63.0,0
37080,Sales & Marketing,1,5,51.0,0
28917,Operations,1,5,56.0,0
14903,Procurement,1,9,69.0,0
13926,Operations,1,4,,1
52889,Sales & Marketing,2,4,51.0,0
46438,Procurement,2,1,66.0,0
71754,HR,1,5,49.0,0
6932,Sales & Marketing,1,4,55.0,0
37773,Operations,1,3,58.0,0
34138,Sales & Marketing,1,5,52.0,0
932,Procurement,2,4,68.0,0
36551,Sales & Marketing,3,5,54.0,0
54870,Analytics,1,6,81.0,0
44817,Sales & Marketing,2,8,52.0,0
27466,R&D,2,2,89.0,0
54695,Sales & Marketing,1,4,48.0,0
28796,Analytics,2,2,82.0,0
32200,Sales & Marketing,1,8,47.0,0
9102,Sales & Marketing,1,8,52.0,0
12250,Sales & Marketing,1,5,53.0,0
3503,Procurement,2,8,71.0,0
10341,Technology,3,1,79.0,0
47968,Analytics,1,3,83.0,0
20665,Sales & Marketing,2,8,50.0,0
35540,Analytics,1,4,87.0,0
58797,Analytics,1,3,85.0,0
61526,Sales & Marketing,1,4,50.0,0
46453,Sales & Marketing,1,2,53.0,0
38309,Technology,1,5,79.0,0
28225,Analytics,1,3,88.0,0
34724,Technology,1,3,81.0,0
66385,Operations,1,5,59.0,0
36459,Sales & Marketing,1,9,52.0,0
7006,Analytics,1,2,85.0,0
30914,Analytics,1,4,89.0,0
42354,Procurement,3,8,66.0,0
39560,Technology,1,3,79.0,0
22791,Sales & Marketing,1,7,53.0,0
41594,Procurement,1,8,69.0,0
40965,Operations,1,8,64.0,1
69888,Finance,1,7,65.0,0
38525,Procurement,2,5,74.0,0
55546,Analytics,1,5,81.0,0
33363,Sales & Marketing,2,5,55.0,0
59439,Operations,1,4,63.0,0
73123,HR,1,7,47.0,0
15358,Analytics,1,2,83.0,0
14918,Procurement,1,15,70.0,0
